subject,trial_id,condition,onset_s,tr_s,tr_relative,time_from_cue_s,nacc_psc,vta_psc
sub-09,4,reward,41.0,1.0,2,2.0,-1.565566062927246,-0.4347299337387085
sub-09,4,reward,41.0,1.0,3,3.0,-0.6297915577888489,-0.6562370657920837
sub-09,4,reward,41.0,1.0,4,4.0,0.8351616263389587,-0.9770407676696777
sub-09,4,reward,41.0,1.0,5,5.0,0.7947269678115845,-0.6249870657920837
sub-09,4,reward,41.0,1.0,6,6.0,-0.3236430883407593,-1.012452244758606
sub-09,4,reward,41.0,1.0,7,7.0,-0.7915303707122803,-0.8201079368591309
sub-09,4,reward,41.0,1.0,8,8.0,-0.8544313311576843,1.2532981634140015
sub-09,4,reward,41.0,1.0,9,9.0,0.6326722502708435,0.43949052691459656
sub-09,4,reward,41.0,1.0,10,10.0,2.4166128635406494,-0.14587198197841644
sub-09,4,reward,41.0,1.0,11,11.0,1.2026089429855347,-0.3041898310184479
sub-09,4,reward,41.0,1.0,12,12.0,-0.574915885925293,-0.35279449820518494
sub-09,4,reward,41.0,1.0,13,13.0,-0.5229284167289734,-0.9374613165855408
sub-09,5,reward,48.0,1.0,-2,-2.0,0.7947269678115845,-0.6249870657920837
sub-09,5,reward,48.0,1.0,-1,-1.0,-0.3236430883407593,-1.012452244758606
sub-09,5,reward,48.0,1.0,0,0.0,-0.7915303707122803,-0.8201079368591309
sub-09,5,reward,48.0,1.0,1,1.0,-0.8544313311576843,1.2532981634140015
sub-09,5,reward,48.0,1.0,2,2.0,0.6326722502708435,0.43949052691459656
sub-09,5,reward,48.0,1.0,3,3.0,2.4166128635406494,-0.14587198197841644
sub-09,5,reward,48.0,1.0,4,4.0,1.2026089429855347,-0.3041898310184479
sub-09,5,reward,48.0,1.0,5,5.0,-0.574915885925293,-0.35279449820518494
sub-09,5,reward,48.0,1.0,6,6.0,-0.5229284167289734,-0.9374613165855408
sub-09,5,reward,48.0,1.0,7,7.0,-1.4522873163223267,-0.46528419852256775
sub-09,5,reward,48.0,1.0,8,8.0,-1.1734111309051514,-0.5756866931915283
sub-09,5,reward,48.0,1.0,9,9.0,0.14071667194366455,-0.7090097069740295
sub-09,5,reward,48.0,1.0,10,10.0,0.4064304530620575,-0.39306971430778503
sub-09,5,reward,48.0,1.0,11,11.0,-0.545710563659668,0.004812151659280062
sub-09,5,reward,48.0,1.0,12,12.0,-0.6612382531166077,0.49087169766426086
sub-09,5,reward,48.0,1.0,13,13.0,0.19270415604114532,1.2387200593948364
sub-09,6,reward,53.0,1.0,-2,-2.0,2.4166128635406494,-0.14587198197841644
sub-09,6,reward,53.0,1.0,-1,-1.0,1.2026089429855347,-0.3041898310184479
sub-09,6,reward,53.0,1.0,0,0.0,-0.574915885925293,-0.35279449820518494
sub-09,6,reward,53.0,1.0,1,1.0,-0.5229284167289734,-0.9374613165855408
sub-09,6,reward,53.0,1.0,2,2.0,-1.4522873163223267,-0.46528419852256775
sub-09,6,reward,53.0,1.0,3,3.0,-1.1734111309051514,-0.5756866931915283
sub-09,6,reward,53.0,1.0,4,4.0,0.14071667194366455,-0.7090097069740295
sub-09,6,reward,53.0,1.0,5,5.0,0.4064304530620575,-0.39306971430778503
sub-09,6,reward,53.0,1.0,6,6.0,-0.545710563659668,0.004812151659280062
sub-09,6,reward,53.0,1.0,7,7.0,-0.6612382531166077,0.49087169766426086
sub-09,6,reward,53.0,1.0,8,8.0,0.19270415604114532,1.2387200593948364
sub-09,6,reward,53.0,1.0,9,9.0,0.23345474898815155,1.0276294946670532
sub-09,6,reward,53.0,1.0,10,10.0,-0.8037224411964417,0.39227089285850525
sub-09,6,reward,53.0,1.0,11,11.0,-0.798269510269165,-1.1124380826950073
sub-09,6,reward,53.0,1.0,12,12.0,-0.3416115641593933,-0.6110981702804565
sub-09,6,reward,53.0,1.0,13,13.0,-0.7979460954666138,-0.18683646619319916
sub-09,7,reward,65.0,1.0,-2,-2.0,-0.8037224411964417,0.39227089285850525
sub-09,7,reward,65.0,1.0,-1,-1.0,-0.798269510269165,-1.1124380826950073
sub-09,7,reward,65.0,1.0,0,0.0,-0.3416115641593933,-0.6110981702804565
sub-09,7,reward,65.0,1.0,1,1.0,-0.7979460954666138,-0.18683646619319916
sub-09,7,reward,65.0,1.0,2,2.0,-0.601548969745636,0.18534837663173676
sub-09,7,reward,65.0,1.0,3,3.0,0.07396481931209564,1.0109641551971436
sub-09,7,reward,65.0,1.0,4,4.0,-0.4353199005126953,0.13952019810676575
sub-09,7,reward,65.0,1.0,5,5.0,-1.7192796468734741,-0.643739640712738
sub-09,7,reward,65.0,1.0,6,6.0,-1.645472764968872,-0.647901177406311
sub-09,7,reward,65.0,1.0,7,7.0,0.6464663743972778,-0.9270446300506592
sub-09,7,reward,65.0,1.0,8,8.0,0.9221308827400208,-0.1597544252872467
sub-09,7,reward,65.0,1.0,9,9.0,-0.633319079875946,-0.49722346663475037
sub-09,7,reward,65.0,1.0,10,10.0,0.7690566182136536,-0.11809419840574265
sub-09,7,reward,65.0,1.0,11,11.0,0.16863587498664856,0.1422966867685318
sub-09,7,reward,65.0,1.0,12,12.0,0.7552549839019775,-0.2903009355068207
sub-09,7,reward,65.0,1.0,13,13.0,0.6891499757766724,-0.14100828766822815
sub-09,8,neutral,86.0,1.0,-2,-2.0,-1.7212051153182983,-0.8235801458358765
sub-09,8,neutral,86.0,1.0,-1,-1.0,-1.9201745986938477,-0.8131634593009949
sub-09,8,neutral,86.0,1.0,0,0.0,0.4702865779399872,-1.0652248859405518
sub-09,8,neutral,86.0,1.0,1,1.0,1.4118375778198242,-0.19030869007110596
sub-09,8,neutral,86.0,1.0,2,2.0,0.7321494221687317,-0.3472350835800171
sub-09,8,neutral,86.0,1.0,3,3.0,-0.6240151524543762,-0.08615490794181824
sub-09,8,neutral,86.0,1.0,4,4.0,-0.557910144329071,0.06591424345970154
sub-09,8,neutral,86.0,1.0,5,5.0,1.1182045936584473,-0.03685451298952103
sub-09,8,neutral,86.0,1.0,6,6.0,1.0216156244277954,-1.47212553024292
sub-09,8,neutral,86.0,1.0,7,7.0,-0.8149593472480774,-1.7234911918640137
sub-09,8,neutral,86.0,1.0,8,8.0,-1.2751448154449463,-1.1790995597839355
sub-09,8,neutral,86.0,1.0,9,9.0,0.13782848417758942,-1.6339155435562134
sub-09,8,neutral,86.0,1.0,10,10.0,0.09129397571086884,-1.3408896923065186
sub-09,8,neutral,86.0,1.0,11,11.0,-0.3072766661643982,-1.5158729553222656
sub-09,8,neutral,86.0,1.0,12,12.0,-0.8188102841377258,-0.40417566895484924
sub-09,8,neutral,86.0,1.0,13,13.0,0.851212203502655,0.364499568939209
sub-09,9,neutral,100.0,1.0,-2,-2.0,-0.8188102841377258,-0.40417566895484924
sub-09,9,neutral,100.0,1.0,-1,-1.0,0.851212203502655,0.364499568939209
sub-09,9,neutral,100.0,1.0,0,0.0,0.02743031270802021,-0.44931453466415405
sub-09,9,neutral,100.0,1.0,1,1.0,-0.3608661890029907,0.5811430215835571
sub-09,9,neutral,100.0,1.0,2,2.0,-0.5617610812187195,-0.6145704388618469
sub-09,9,neutral,100.0,1.0,3,3.0,-0.0733330249786377,-1.0916111469268799
sub-09,9,neutral,100.0,1.0,4,4.0,-0.23667389154434204,-1.7880719900131226
sub-09,9,neutral,100.0,1.0,5,5.0,-0.6506482362747192,-0.5694379806518555
sub-09,9,neutral,100.0,1.0,6,6.0,-1.6364847421646118,-1.0006440877914429
sub-09,9,neutral,100.0,1.0,7,7.0,-1.8396210670471191,-1.6269711256027222
sub-09,9,neutral,100.0,1.0,8,8.0,-2.351478099822998,-0.8930181264877319
sub-09,9,neutral,100.0,1.0,9,9.0,1.1753290891647339,-0.4826388657093048
sub-09,9,neutral,100.0,1.0,10,10.0,1.4516329765319824,-0.7298365831375122
sub-09,9,neutral,100.0,1.0,11,11.0,-1.1538406610488892,-0.33543339371681213
sub-09,9,neutral,100.0,1.0,12,12.0,-1.4269328117370605,0.1964607685804367
sub-09,9,neutral,100.0,1.0,13,13.0,1.1089006662368774,1.2220546007156372
sub-09,10,reward,120.0,1.0,-2,-2.0,0.3127221167087555,-0.9089877605438232
sub-09,10,reward,120.0,1.0,-1,-1.0,0.6307467818260193,-1.070082187652588
sub-09,10,reward,120.0,1.0,0,0.0,-0.05825274810194969,-0.07226601988077164
sub-09,10,reward,120.0,1.0,1,1.0,-1.041201114654541,-0.01879766955971718
sub-09,10,reward,120.0,1.0,2,2.0,-0.552449643611908,1.3296806812286377
sub-09,10,reward,120.0,1.0,3,3.0,-0.5376927852630615,0.5887832045555115
sub-09,10,reward,120.0,1.0,4,4.0,-0.8101456761360168,0.3686610758304596
sub-09,10,reward,120.0,1.0,5,5.0,-0.4064379632472992,-0.6006879806518555
sub-09,10,reward,120.0,1.0,6,6.0,-1.611137866973877,-0.8624638915061951
sub-09,10,reward,120.0,1.0,7,7.0,-0.17313364148139954,-1.3332558870315552
sub-09,10,reward,120.0,1.0,8,8.0,0.2446916252374649,-1.1214697360992432
sub-09,10,reward,120.0,1.0,9,9.0,0.4494299292564392,-0.2604424059391022
sub-09,10,reward,120.0,1.0,10,10.0,-1.1352252960205078,-0.8402454853057861
sub-09,10,reward,120.0,1.0,11,11.0,-0.5954566597938538,0.519345223903656
sub-09,10,reward,120.0,1.0,12,12.0,-0.03996085748076439,0.33255383372306824
sub-09,10,reward,120.0,1.0,13,13.0,-0.1702454388141632,0.44990721344947815
sub-09,11,reward,134.0,1.0,-2,-2.0,-0.03996085748076439,0.33255383372306824
sub-09,11,reward,134.0,1.0,-1,-1.0,-0.1702454388141632,0.44990721344947815
sub-09,11,reward,134.0,1.0,0,0.0,-1.2096790075302124,0.4950396418571472
sub-09,11,reward,134.0,1.0,1,1.0,0.3579704761505127,1.6150728464126587
sub-09,11,reward,134.0,1.0,2,2.0,-0.4086868464946747,0.5561481714248657
sub-09,11,reward,134.0,1.0,3,3.0,-0.7000709176063538,0.20062227547168732
sub-09,11,reward,134.0,1.0,4,4.0,1.4763405323028564,-0.25697019696235657
sub-09,11,reward,134.0,1.0,5,5.0,0.3030948042869568,-1.2332637310028076
sub-09,11,reward,134.0,1.0,6,6.0,-0.049588169902563095,0.6741908192634583
sub-09,11,reward,134.0,1.0,7,7.0,-1.032536506652832,0.12702277302742004
sub-09,11,reward,134.0,1.0,8,8.0,0.11921317875385284,0.9706889986991882
sub-09,11,reward,134.0,1.0,9,9.0,1.414409875869751,1.3824533224105835
sub-09,11,reward,134.0,1.0,10,10.0,-0.7385801672935486,-0.6937293410301208
sub-09,11,reward,134.0,1.0,11,11.0,-1.5475976467132568,-0.25697019696235657
sub-09,11,reward,134.0,1.0,12,12.0,-0.6570714712142944,-0.1437847763299942
sub-09,11,reward,134.0,1.0,13,13.0,0.4067463278770447,-0.6812319159507751
sub-09,12,reward,145.0,1.0,-2,-2.0,1.414409875869751,1.3824533224105835
sub-09,12,reward,145.0,1.0,-1,-1.0,-0.7385801672935486,-0.6937293410301208
sub-09,12,reward,145.0,1.0,0,0.0,-1.5475976467132568,-0.25697019696235657
sub-09,12,reward,145.0,1.0,1,1.0,-0.6570714712142944,-0.1437847763299942
sub-09,12,reward,145.0,1.0,2,2.0,0.4067463278770447,-0.6812319159507751
sub-09,12,reward,145.0,1.0,3,3.0,-0.7401822209358215,-1.2610349655151367
sub-09,12,reward,145.0,1.0,4,4.0,-1.422119140625,1.4137033224105835
sub-09,12,reward,145.0,1.0,5,5.0,0.9025528430938721,1.4636929035186768
sub-09,12,reward,145.0,1.0,6,6.0,0.9115408062934875,1.4282814264297485
sub-09,12,reward,145.0,1.0,7,7.0,-0.9009582996368408,0.4047747552394867
sub-09,12,reward,145.0,1.0,8,8.0,0.6605914235115051,-0.35279449820518494
sub-09,12,reward,145.0,1.0,9,9.0,0.23891524970531464,-0.8749613165855408
sub-09,12,reward,145.0,1.0,10,10.0,-0.8441571593284607,0.3894944190979004
sub-09,12,reward,145.0,1.0,11,11.0,0.6047530174255371,1.297741413116455
sub-09,12,reward,145.0,1.0,12,12.0,0.3027713894844055,1.0373505353927612
sub-09,12,reward,145.0,1.0,13,13.0,-0.787040114402771,-0.4069521427154541
sub-09,13,reward,153.0,1.0,-2,-2.0,0.9115408062934875,1.4282814264297485
sub-09,13,reward,153.0,1.0,-1,-1.0,-0.9009582996368408,0.4047747552394867
sub-09,13,reward,153.0,1.0,0,0.0,0.6605914235115051,-0.35279449820518494
sub-09,13,reward,153.0,1.0,1,1.0,0.23891524970531464,-0.8749613165855408
sub-09,13,reward,153.0,1.0,2,2.0,-0.8441571593284607,0.3894944190979004
sub-09,13,reward,153.0,1.0,3,3.0,0.6047530174255371,1.297741413116455
sub-09,13,reward,153.0,1.0,4,4.0,0.3027713894844055,1.0373505353927612
sub-09,13,reward,153.0,1.0,5,5.0,-0.787040114402771,-0.4069521427154541
sub-09,13,reward,153.0,1.0,6,6.0,-1.5392489433288574,-0.6298507452011108
sub-09,13,reward,153.0,1.0,7,7.0,-2.4772725105285645,-1.580453634262085
sub-09,13,reward,153.0,1.0,8,8.0,0.8993487358093262,-0.7194263339042664
sub-09,13,reward,153.0,1.0,9,9.0,0.9089760184288025,-1.6325305700302124
sub-09,13,reward,153.0,1.0,10,10.0,-1.0906163454055786,0.1541048139333725
sub-09,13,reward,153.0,1.0,11,11.0,-0.7989088296890259,0.39713457226753235
sub-09,13,reward,153.0,1.0,12,12.0,-0.5213263630867004,-0.8645510673522949
sub-09,13,reward,153.0,1.0,13,13.0,-1.4092803001403809,-0.6951208114624023
sub-09,14,neutral,161.0,1.0,-2,-2.0,-1.5392489433288574,-0.6298507452011108
sub-09,14,neutral,161.0,1.0,-1,-1.0,-2.4772725105285645,-1.580453634262085
sub-09,14,neutral,161.0,1.0,0,0.0,0.8993487358093262,-0.7194263339042664
sub-09,14,neutral,161.0,1.0,1,1.0,0.9089760184288025,-1.6325305700302124
sub-09,14,neutral,161.0,1.0,2,2.0,-1.0906163454055786,0.1541048139333725
sub-09,14,neutral,161.0,1.0,3,3.0,-0.7989088296890259,0.39713457226753235
sub-09,14,neutral,161.0,1.0,4,4.0,-0.5213263630867004,-0.8645510673522949
sub-09,14,neutral,161.0,1.0,5,5.0,-1.4092803001403809,-0.6951208114624023
sub-09,14,neutral,161.0,1.0,6,6.0,-2.15283203125,-1.892225742340088
sub-09,14,neutral,161.0,1.0,7,7.0,-0.7093748450279236,-0.8853779435157776
sub-09,14,neutral,161.0,1.0,8,8.0,0.5893493294715881,-1.3714439868927002
sub-09,14,neutral,161.0,1.0,9,9.0,0.23121339082717896,-0.8048340082168579
sub-09,14,neutral,161.0,1.0,10,10.0,-0.8955053091049194,-1.21590256690979
sub-09,14,neutral,161.0,1.0,11,11.0,-1.135548710823059,0.024949751794338226
sub-09,14,neutral,161.0,1.0,12,12.0,-0.8319650888442993,1.4567549228668213
sub-09,14,neutral,161.0,1.0,13,13.0,-0.5277420878410339,0.1422966867685318
sub-09,15,reward,173.0,1.0,-2,-2.0,-0.8955053091049194,-1.21590256690979
sub-09,15,reward,173.0,1.0,-1,-1.0,-1.135548710823059,0.024949751794338226
sub-09,15,reward,173.0,1.0,0,0.0,-0.8319650888442993,1.4567549228668213
sub-09,15,reward,173.0,1.0,1,1.0,-0.5277420878410339,0.1422966867685318
sub-09,15,reward,173.0,1.0,2,2.0,-1.6133792400360107,-0.2555787265300751
sub-09,15,reward,173.0,1.0,3,3.0,0.8223302364349365,-0.9569031596183777
sub-09,15,reward,173.0,1.0,4,4.0,0.6772737503051758,0.18742913007736206
sub-09,15,reward,173.0,1.0,5,5.0,-0.055680450052022934,-0.1632266491651535
sub-09,15,reward,173.0,1.0,6,6.0,-0.877852737903595,0.37769272923469543
sub-09,15,reward,173.0,1.0,7,7.0,-1.054032564163208,0.43254610896110535
sub-09,15,reward,173.0,1.0,8,8.0,0.1455303281545639,1.626874566078186
sub-09,15,reward,173.0,1.0,9,9.0,0.17986522614955902,1.710201382637024
sub-09,15,reward,173.0,1.0,10,10.0,-1.4253307580947876,0.6984899640083313
sub-09,15,reward,173.0,1.0,11,11.0,-1.4330326318740845,-0.41806453466415405
sub-09,15,reward,173.0,1.0,12,12.0,-2.4965269565582275,-0.9437099695205688
sub-09,15,reward,173.0,1.0,13,13.0,-0.3522016108036041,0.4033832848072052
sub-09,16,neutral,179.0,1.0,-2,-2.0,0.6772737503051758,0.18742913007736206
sub-09,16,neutral,179.0,1.0,-1,-1.0,-0.055680450052022934,-0.1632266491651535
sub-09,16,neutral,179.0,1.0,0,0.0,-0.877852737903595,0.37769272923469543
sub-09,16,neutral,179.0,1.0,1,1.0,-1.054032564163208,0.43254610896110535
sub-09,16,neutral,179.0,1.0,2,2.0,0.1455303281545639,1.626874566078186
sub-09,16,neutral,179.0,1.0,3,3.0,0.17986522614955902,1.710201382637024
sub-09,16,neutral,179.0,1.0,4,4.0,-1.4253307580947876,0.6984899640083313
sub-09,16,neutral,179.0,1.0,5,5.0,-1.4330326318740845,-0.41806453466415405
sub-09,16,neutral,179.0,1.0,6,6.0,-2.4965269565582275,-0.9437099695205688
sub-09,16,neutral,179.0,1.0,7,7.0,-0.3522016108036041,0.4033832848072052
sub-09,16,neutral,179.0,1.0,8,8.0,2.110464334487915,-0.341682106256485
sub-09,16,neutral,179.0,1.0,9,9.0,0.41798320412635803,-0.08059549331665039
sub-09,16,neutral,179.0,1.0,10,10.0,-0.7883187532424927,0.7408523559570312
sub-09,16,neutral,179.0,1.0,11,11.0,-0.2921963930130005,0.8151475787162781
sub-09,16,neutral,179.0,1.0,12,12.0,1.1759684085845947,0.15757060050964355
sub-09,16,neutral,179.0,1.0,13,13.0,-0.38878539204597473,-0.4631969928741455
sub-09,17,reward,186.0,1.0,-2,-2.0,-1.4330326318740845,-0.41806453466415405
sub-09,17,reward,186.0,1.0,-1,-1.0,-2.4965269565582275,-0.9437099695205688
sub-09,17,reward,186.0,1.0,0,0.0,-0.3522016108036041,0.4033832848072052
sub-09,17,reward,186.0,1.0,1,1.0,2.110464334487915,-0.341682106256485
sub-09,17,reward,186.0,1.0,2,2.0,0.41798320412635803,-0.08059549331665039
sub-09,17,reward,186.0,1.0,3,3.0,-0.7883187532424927,0.7408523559570312
sub-09,17,reward,186.0,1.0,4,4.0,-0.2921963930130005,0.8151475787162781
sub-09,17,reward,186.0,1.0,5,5.0,1.1759684085845947,0.15757060050964355
sub-09,17,reward,186.0,1.0,6,6.0,-0.38878539204597473,-0.4631969928741455
sub-09,17,reward,186.0,1.0,7,7.0,-0.7145118713378906,-1.10063636302948
sub-09,17,reward,186.0,1.0,8,8.0,0.8127029538154602,-1.308254599571228
sub-09,17,reward,186.0,1.0,9,9.0,1.4468193054199219,-0.652069091796875
sub-09,17,reward,186.0,1.0,10,10.0,-1.4468268156051636,0.046472374349832535
sub-09,17,reward,186.0,1.0,11,11.0,0.757503867149353,1.3602348566055298
sub-09,17,reward,186.0,1.0,12,12.0,0.5928768515586853,0.6262754797935486
sub-09,17,reward,186.0,1.0,13,13.0,0.5906279683113098,1.4866135120391846
sub-09,18,neutral,193.0,1.0,-2,-2.0,1.1759684085845947,0.15757060050964355
sub-09,18,neutral,193.0,1.0,-1,-1.0,-0.38878539204597473,-0.4631969928741455
sub-09,18,neutral,193.0,1.0,0,0.0,-0.7145118713378906,-1.10063636302948
sub-09,18,neutral,193.0,1.0,1,1.0,0.8127029538154602,-1.308254599571228
sub-09,18,neutral,193.0,1.0,2,2.0,1.4468193054199219,-0.652069091796875
sub-09,18,neutral,193.0,1.0,3,3.0,-1.4468268156051636,0.046472374349832535
sub-09,18,neutral,193.0,1.0,4,4.0,0.757503867149353,1.3602348566055298
sub-09,18,neutral,193.0,1.0,5,5.0,0.5928768515586853,0.6262754797935486
sub-09,18,neutral,193.0,1.0,6,6.0,0.5906279683113098,1.4866135120391846
sub-09,18,neutral,193.0,1.0,7,7.0,0.1811513751745224,0.6110015511512756
sub-09,18,neutral,193.0,1.0,8,8.0,-1.0546793937683105,0.38185423612594604
sub-09,18,neutral,193.0,1.0,9,9.0,0.897423267364502,0.23951245844364166
sub-09,18,neutral,193.0,1.0,10,10.0,0.9516521096229553,0.18882058560848236
sub-09,18,neutral,193.0,1.0,11,11.0,1.7686948776245117,-1.0027313232421875
sub-09,18,neutral,193.0,1.0,12,12.0,0.06273546814918518,-0.06324082612991333
sub-09,18,neutral,193.0,1.0,13,13.0,0.3027713894844055,1.7025612592697144
sub-09,19,reward,199.0,1.0,-2,-2.0,0.757503867149353,1.3602348566055298
sub-09,19,reward,199.0,1.0,-1,-1.0,0.5928768515586853,0.6262754797935486
sub-09,19,reward,199.0,1.0,0,0.0,0.5906279683113098,1.4866135120391846
sub-09,19,reward,199.0,1.0,1,1.0,0.1811513751745224,0.6110015511512756
sub-09,19,reward,199.0,1.0,2,2.0,-1.0546793937683105,0.38185423612594604
sub-09,19,reward,199.0,1.0,3,3.0,0.897423267364502,0.23951245844364166
sub-09,19,reward,199.0,1.0,4,4.0,0.9516521096229553,0.18882058560848236
sub-09,19,reward,199.0,1.0,5,5.0,1.7686948776245117,-1.0027313232421875
sub-09,19,reward,199.0,1.0,6,6.0,0.06273546814918518,-0.06324082612991333
sub-09,19,reward,199.0,1.0,7,7.0,0.3027713894844055,1.7025612592697144
sub-09,19,reward,199.0,1.0,8,8.0,0.2382684051990509,1.4352258443832397
sub-09,19,reward,199.0,1.0,9,9.0,-0.3846185803413391,-0.38126155734062195
sub-09,19,reward,199.0,1.0,10,10.0,-0.5418596267700195,-0.30557486414909363
sub-09,19,reward,199.0,1.0,11,11.0,-1.684944748878479,-0.19378091394901276
sub-09,19,reward,199.0,1.0,12,12.0,1.237906575202942,-0.5479153394699097
sub-09,19,reward,199.0,1.0,13,13.0,2.455761432647705,-0.679151177406311
sub-09,20,neutral,204.0,1.0,-2,-2.0,0.897423267364502,0.23951245844364166
sub-09,20,neutral,204.0,1.0,-1,-1.0,0.9516521096229553,0.18882058560848236
sub-09,20,neutral,204.0,1.0,0,0.0,1.7686948776245117,-1.0027313232421875
sub-09,20,neutral,204.0,1.0,1,1.0,0.06273546814918518,-0.06324082612991333
sub-09,20,neutral,204.0,1.0,2,2.0,0.3027713894844055,1.7025612592697144
sub-09,20,neutral,204.0,1.0,3,3.0,0.2382684051990509,1.4352258443832397
sub-09,20,neutral,204.0,1.0,4,4.0,-0.3846185803413391,-0.38126155734062195
sub-09,20,neutral,204.0,1.0,5,5.0,-0.5418596267700195,-0.30557486414909363
sub-09,20,neutral,204.0,1.0,6,6.0,-1.684944748878479,-0.19378091394901276
sub-09,20,neutral,204.0,1.0,7,7.0,1.237906575202942,-0.5479153394699097
sub-09,20,neutral,204.0,1.0,8,8.0,2.455761432647705,-0.679151177406311
sub-09,20,neutral,204.0,1.0,9,9.0,-0.05086679756641388,-0.4097350835800171
sub-09,20,neutral,204.0,1.0,10,10.0,-0.9234245419502258,0.5950319170951843
sub-09,20,neutral,204.0,1.0,11,11.0,2.1457619667053223,0.5582289099693298
sub-09,20,neutral,204.0,1.0,12,12.0,1.2083853483200073,0.35477861762046814
